City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1047,Hachinohe,JP,40.5,141.5,35.96,85,14,6.31,few clouds
1048,Oromocto,CA,45.8351,-66.4792,30.34,93,90,17.27,light snow
1049,Dulce Nombre De Culmi,HN,15.1,-85.5333,69.15,97,100,2.55,overcast clouds
1050,Puerto Leguizamo,CO,-0.1934,-74.7819,93.52,43,44,3.06,scattered clouds
1051,Haines Junction,CA,60.7522,-137.5108,-9.45,84,100,1.14,light snow
1052,Barahan,PH,13.0121,120.762,79.99,74,67,9.51,broken clouds
1053,Bireun,ID,5.203,96.7009,78.19,85,100,3.87,overcast clouds
1054,Sao Sebastiao,BR,-23.76,-45.4097,80.49,67,1,6.04,clear sky
1055,Astoria,US,46.1879,-123.8313,51.69,93,90,0.0,overcast clouds
1056,Tambopata,PE,-12.7333,-69.1833,71.49,94,90,4.61,light rain
1057,Walvis Bay,NA,-22.9575,14.5053,72.55,49,0,20.71,clear sky
1058,Salvador,SV,13.8333,-88.9167,79.2,53,94,4.25,overcast clouds
1059,Catuday,PH,16.2923,119.8062,78.69,76,100,8.81,overcast clouds
1060,Novopavlovka,RU,51.2172,109.2091,8.24,98,100,2.37,overcast clouds
1061,Bismarck,US,46.8083,-100.7837,39.04,75,90,10.36,overcast clouds
1062,Nalut,LY,30.3333,10.85,69.87,42,51,10.0,broken clouds
1063,Tapes,BR,-30.6733,-51.3958,75.27,70,59,12.26,broken clouds
1064,Dumai,ID,1.6833,101.45,75.06,93,69,1.12,broken clouds
1065,Makinsk,KZ,52.6292,70.4169,12.81,92,87,16.6,overcast clouds
1066,Puerto Colombia,CO,10.9878,-74.9547,84.29,75,77,6.51,broken clouds
1067,Hornepayne,CA,49.2138,-84.7705,19.67,53,19,3.22,few clouds
1068,Kerema,PG,-7.9631,145.7785,78.91,81,100,3.89,overcast clouds
1069,Abu Zabad,SD,12.35,29.25,83.03,22,0,9.6,clear sky
1070,Dharchula,IN,29.85,80.5333,51.21,46,2,6.08,clear sky
1071,Lakes Entrance,AU,-37.8811,147.981,51.48,85,93,5.23,overcast clouds
1072,Namtsy,RU,62.7161,129.6658,3.31,86,100,9.84,overcast clouds
1073,Evensk,RU,61.95,159.2333,2.08,82,95,10.09,overcast clouds
1074,Huallanca,PE,-9.8993,-76.9417,53.92,70,99,2.73,overcast clouds
1075,Wajima,JP,37.4,136.9,47.91,56,96,13.27,overcast clouds
1076,Mezhdurechenskiy,RU,59.6,65.9333,28.02,87,75,13.15,broken clouds
1077,Calderitas,MX,18.55,-88.25,78.91,78,1,6.91,clear sky
1078,Tomatlan,MX,19.9333,-105.25,83.71,54,81,3.33,broken clouds
1079,Bereda,ES,43.2686,-7.5406,40.75,91,58,8.08,light rain
1080,Ewo,CG,-0.8725,14.8206,79.23,72,60,3.71,broken clouds
1081,Bousso,TD,10.4795,16.7117,86.45,14,8,5.23,clear sky
1082,Pochutla,MX,15.7432,-96.4661,87.21,44,6,5.5,clear sky
1083,Montgomery,US,39.1501,-77.1997,39.49,44,75,10.36,broken clouds
1084,Alta Floresta,BR,-9.8756,-56.0861,87.03,65,60,1.43,broken clouds
1085,Yumbing,PH,9.2393,124.6578,81.34,80,100,11.12,overcast clouds
1086,Buluang,PH,13.3068,123.3425,76.48,90,42,3.58,heavy intensity rain
1087,Chateaubelair,VC,13.2833,-61.25,86.61,84,40,2.3,scattered clouds
1088,Mandalgovi,MN,45.7625,106.2708,14.97,78,38,17.83,scattered clouds
1089,Marondera,ZW,-18.1853,31.5519,65.46,53,96,6.49,overcast clouds
1090,Olinda,BR,-8.0089,-34.8553,87.53,62,20,10.36,few clouds
1091,Nuuk,GL,64.1835,-51.7216,43.41,93,90,29.93,moderate rain
1092,Gibara,CU,21.1097,-76.1317,83.52,62,31,11.05,scattered clouds
1093,Khalkhal,IR,37.6189,48.5258,41.11,61,3,4.83,clear sky
1094,Harsin,IR,34.2721,47.5861,50.81,51,61,1.74,broken clouds
1095,Wanganui,NZ,-39.9333,175.05,55.17,95,88,3.4,light rain
1096,Nazarovo,RU,56.0064,90.3914,18.34,94,100,14.67,light snow
1097,Teguldet,RU,57.3064,88.1667,18.72,92,100,12.88,light snow
1098,Fayetteville,US,35.0527,-78.8784,50.83,29,1,5.75,clear sky
1099,Bubaque,GW,11.2833,-15.8333,83.82,62,8,10.96,clear sky
1100,Mildura,AU,-34.2,142.15,62.56,55,40,5.75,scattered clouds
1101,Caraquet,CA,47.7941,-64.9386,36.14,94,100,5.06,moderate rain
1102,Nantucket,US,41.2835,-70.0995,44.71,49,1,20.71,clear sky
1103,Castelnau-Le-Lez,FR,43.6333,3.9,47.91,46,0,13.8,clear sky
1104,Andenes,NO,69.3143,16.1194,17.58,73,20,16.11,few clouds
1105,Matamoros,MX,25.5333,-103.25,56.48,48,100,4.03,overcast clouds
1106,Medvode,SI,46.1333,14.4333,37.04,100,75,4.61,mist
1107,Mizur,RU,42.8531,44.0531,22.8,73,68,7.2,broken clouds
1108,Sidi Ali,DZ,36.0998,0.4206,53.96,66,66,31.36,broken clouds
1109,Wencheng,CN,33.0559,113.7978,46.78,67,99,3.74,overcast clouds
1110,Garowe,SO,8.4054,48.4845,79.56,64,100,18.16,light rain
1111,Canon City,US,38.441,-105.2424,50.92,43,1,0.0,clear sky
1112,San Andres,CO,12.5847,-81.7006,81.93,75,100,16.73,overcast clouds
1113,Esmeraldas,BR,-19.7625,-44.3139,74.26,91,94,8.52,overcast clouds
1114,Lansing,US,42.7325,-84.5555,29.01,74,90,9.22,light snow
1115,Camana,PE,-16.6228,-72.7111,69.24,78,100,9.75,overcast clouds
1116,Wawina,HN,15.4167,-84.4333,79.12,82,96,6.13,overcast clouds
1117,Biak,ID,-0.9131,122.8766,77.56,82,98,2.68,overcast clouds
1118,Cozumel,MX,20.5083,-86.9458,82.47,69,40,10.36,scattered clouds
1119,Arua,UG,3.0201,30.9111,65.98,81,93,4.34,overcast clouds
1120,Hervey Bay,AU,-25.2986,152.8535,73.51,90,37,11.86,scattered clouds
1121,Lucea,JM,18.451,-78.1736,84.06,61,100,11.39,overcast clouds
1122,Lashio,MM,22.9333,97.75,57.22,96,0,1.52,clear sky
1123,Pangai,TO,-19.8,-174.35,81.27,78,99,16.58,overcast clouds
1124,Bhanvad,IN,21.9264,69.7736,76.77,41,2,5.23,clear sky
1125,Karlstad,SE,59.3793,13.5036,25.36,86,100,9.22,overcast clouds
1126,Tarnogskiy Gorodok,RU,60.4997,43.5761,29.57,98,100,6.02,light snow
1127,Mopipi,BW,-21.1833,24.8833,87.44,26,0,7.72,clear sky
1128,Gualeguay,AR,-33.1416,-59.3097,90.3,20,100,10.8,overcast clouds
1129,Forestville,US,38.8451,-76.875,40.15,40,1,18.41,clear sky
1130,Eslov,SE,55.8393,13.3039,38.43,97,100,8.21,light rain
1131,Esna,EG,25.2934,32.554,75.22,20,17,7.25,few clouds
1132,Hondo,JP,32.45,130.2,52.95,54,0,14.0,clear sky
1133,Pumiao,CN,22.75,108.4833,57.6,59,54,4.68,broken clouds
1134,Cranbrook,CA,49.4999,-115.7688,30.04,86,75,5.75,broken clouds
1135,Baracoa,CU,20.3467,-74.4958,80.91,63,37,8.05,scattered clouds
1136,Virbalis,LT,54.6267,22.8169,33.51,99,100,4.63,light snow
1137,Iraucuba,BR,-3.7461,-39.7833,99.63,25,57,9.66,broken clouds
1138,Dalbandin,PK,28.8947,64.4101,58.98,27,0,5.5,clear sky
1139,Namie,JP,37.4833,141.0,41.72,74,3,13.69,clear sky
1140,Khasan,RU,42.4308,130.6434,30.45,54,3,4.7,clear sky
1141,Ushtobe,KZ,45.2514,77.9838,26.46,57,0,12.95,clear sky
1142,Juba,SS,4.8517,31.5825,75.6,74,92,8.23,light rain
1143,Vostok,RU,46.4856,135.8833,4.53,98,63,4.99,broken clouds
1144,Karsun,RU,54.1994,46.9827,25.92,77,81,13.73,broken clouds
1145,Melfi,IT,40.9965,15.6514,50.29,83,98,7.0,overcast clouds
1146,Wilmington Island,US,32.0036,-80.9737,55.49,44,1,4.61,clear sky
1147,Kaili,ID,-3.4626,120.2147,67.24,98,100,1.79,heavy intensity rain
1148,Nizhnyaya Omka,RU,55.4338,74.9426,25.72,91,100,17.92,overcast clouds
1149,Pemangkat,ID,1.1667,108.9667,79.21,84,100,5.73,overcast clouds
1150,Chilliwack,CA,49.1747,-121.9443,44.98,93,100,3.44,light rain
1151,Vredendal,ZA,-31.6683,18.5012,67.17,75,30,22.26,light rain
1152,Wlodawa,PL,51.55,23.55,32.31,71,100,7.92,overcast clouds
1153,Sangmelima,CM,2.9333,11.9833,75.6,60,96,1.88,overcast clouds
1154,Faenza,IT,44.2857,11.8833,58.51,54,40,5.75,scattered clouds
1155,Abnub,EG,27.2696,31.1511,75.42,20,18,6.31,few clouds
1156,Wauwatosa,US,43.0495,-88.0076,35.73,58,90,6.91,overcast clouds
1157,Atasu,KZ,48.6814,71.6433,7.86,83,9,5.28,clear sky
1158,Cuitareo,MX,19.6167,-100.6,58.95,51,22,5.14,few clouds
1159,Antsla,EE,57.8256,26.5406,28.15,93,100,12.84,light snow
1160,Villablino,ES,42.9393,-6.3194,32.99,96,93,12.53,light snow
1161,Tefe,BR,-3.3542,-64.7114,89.71,70,40,9.22,scattered clouds
1162,Stornoway,GB,58.2093,-6.3865,33.76,80,20,6.91,moderate rain
1163,Zeerust,ZA,-25.5369,26.0751,68.81,53,74,6.69,light rain
1164,Ugoofaaru,MV,5.6667,73.0,81.12,76,100,8.5,overcast clouds
1165,Ibiruba,BR,-28.6275,-53.0897,77.56,59,84,7.45,broken clouds
1166,Bonito,BR,-21.1211,-56.4819,96.17,41,35,4.92,scattered clouds
1167,Masuguru,TZ,-11.3667,38.4167,88.84,32,39,4.74,scattered clouds
1168,Kingaroy,AU,-26.5333,151.8333,68.04,94,90,6.91,light rain
1169,Daule,EC,-1.865,-79.9792,78.8,44,69,3.22,broken clouds
1170,Llandrindod Wells,GB,52.2416,-3.3787,32.18,76,24,20.85,few clouds
1171,Santo Augusto,BR,-27.8508,-53.7772,76.46,54,65,6.93,broken clouds
1172,Eldorado,BR,-23.7869,-54.2836,86.54,36,0,4.54,clear sky
1173,Mattru,SL,7.6244,-11.8332,88.07,57,39,5.66,scattered clouds
1174,Johi,PK,26.6921,67.6133,73.17,14,1,6.53,clear sky
1175,Port Hedland,AU,-20.3167,118.5667,82.45,36,2,8.05,clear sky
1176,Sirjan,IR,29.452,55.6814,57.45,37,10,6.02,clear sky
1177,Inongo,CD,-1.95,18.2667,77.74,70,42,3.49,light rain
1178,Anupgarh,IN,29.1911,73.2086,71.42,20,0,7.61,clear sky
1179,Kasama,ZM,-10.2129,31.1808,64.11,91,92,5.82,light rain
1180,Teeswater,CA,43.9959,-81.2865,29.05,77,86,2.1,overcast clouds
1181,Kieta,PG,-6.2167,155.6333,78.82,85,100,1.28,moderate rain
1182,Shahr-E Babak,IR,30.1165,55.1186,54.61,41,2,1.74,clear sky
1183,Krasnovishersk,RU,60.4078,57.082,32.32,96,100,10.11,light snow
1184,Bontang,ID,0.1333,117.5,80.29,81,99,2.17,overcast clouds
1185,Balkanabat,TM,39.5108,54.3671,50.4,43,10,4.23,clear sky
1186,Acobamba,PE,-11.3525,-75.6594,60.08,69,100,3.02,overcast clouds
1187,Kariba,ZW,-16.5167,28.8,81.61,42,25,10.58,scattered clouds
1188,Chopinzinho,BR,-25.8558,-52.5233,78.73,51,39,7.02,scattered clouds
1189,Uyuni,BO,-20.4597,-66.825,67.15,23,100,11.34,overcast clouds
1190,Viedma,AR,-40.8135,-62.9967,69.4,61,100,7.61,moderate rain
1191,Merauke,ID,-8.4667,140.3333,81.32,76,100,4.68,overcast clouds
1192,Sakti,IN,22.0333,82.9667,64.53,43,62,3.36,broken clouds
1193,Loja,EC,-3.9931,-79.2042,62.01,73,75,2.3,light rain
1194,Srikakulam,IN,18.3,83.9,74.88,80,68,8.43,broken clouds
1195,Tual,ID,-5.6667,132.75,83.53,70,94,2.28,overcast clouds
1196,Kununurra,AU,-15.7667,128.7333,80.58,74,51,1.14,broken clouds
1197,Campo Verde,BR,-20.4167,-54.0667,88.81,46,13,10.8,few clouds
1198,Kaz,RU,52.9113,87.3105,22.23,90,100,9.95,light snow
1199,Batsfjord,NO,70.6345,29.7185,16.9,78,68,14.23,broken clouds
1200,Wasco,US,35.5941,-119.341,45.14,75,1,0.0,clear sky
1201,Kyzyl-Suu,KG,42.3414,78.0056,18.14,48,1,10.92,clear sky
1202,Inirida,CO,3.8653,-67.9239,88.0,59,78,1.43,broken clouds
1203,Pingliang,CN,35.5392,106.6861,40.03,80,61,3.87,broken clouds
1204,Alakurtti,RU,66.9672,30.3491,-1.23,99,89,1.77,overcast clouds
1205,Rivera,UY,-30.9053,-55.5508,75.78,66,99,9.15,overcast clouds
1206,Zonguldak,TR,41.25,31.8333,55.0,67,99,4.68,overcast clouds
1207,Vijapur,IN,23.5667,72.75,74.35,32,0,3.04,clear sky
1208,Arani,IN,12.6667,79.2833,73.11,94,99,4.94,overcast clouds
1209,Paita,PE,-5.0892,-81.1144,73.96,69,27,10.65,scattered clouds
1210,Mossendjo,CG,-2.9506,12.7261,70.63,96,98,1.68,overcast clouds
1211,Hohhot,CN,40.8106,111.6522,37.69,81,20,4.47,few clouds
1212,Filimonovo,RU,56.2011,95.4611,18.23,90,100,15.5,overcast clouds
1213,Dukat,RU,62.55,155.55,-20.0,96,11,1.88,few clouds
1214,Cotusca,RO,48.1333,26.85,52.57,77,71,5.39,broken clouds
1215,Jinchang,CN,38.4953,102.1739,31.01,36,15,7.99,few clouds
1216,Shafranovo,RU,53.9667,54.7667,7.68,89,23,6.15,few clouds
1217,Champasak,LA,14.75,106.0,66.97,86,100,3.11,overcast clouds
1218,Kigoma,TZ,-4.8769,29.6267,74.95,75,42,5.77,scattered clouds
1219,Khash,IR,28.2211,61.2158,55.0,36,0,5.21,clear sky
1220,Barranquilla,CO,10.9639,-74.7964,83.98,74,40,5.75,scattered clouds
1221,Whitehorse,CA,60.7161,-135.0538,-1.43,84,90,2.3,light snow
1222,Canyon Lake,US,29.8752,-98.2625,47.64,92,100,5.1,overcast clouds
1223,Adilabad,IN,19.6667,78.5333,67.12,54,76,2.8,broken clouds
1224,Shakiso,ET,5.75,38.9167,60.46,91,99,3.02,light rain
1225,Fasa,IR,28.9383,53.6482,58.24,38,1,4.61,clear sky
1226,Lleida,ES,41.6167,0.6167,48.69,70,20,21.85,few clouds
1227,Contamana,PE,-7.3333,-75.0167,96.73,35,47,4.29,scattered clouds
1228,Bima,ID,-8.4667,118.7167,78.01,92,100,2.73,overcast clouds
1229,Jati,PK,24.3539,68.2671,76.19,56,63,6.69,broken clouds
1230,Bud,US,39.447,-86.1758,41.02,43,56,12.68,broken clouds
1231,Champerico,GT,14.3,-91.9167,88.34,62,12,3.65,few clouds
1232,Bubikon,CH,47.267,8.8179,36.43,87,75,5.75,light rain
1233,Amarwara,IN,22.3,79.1667,61.21,38,38,3.06,scattered clouds
1234,Sundargarh,IN,22.1167,84.0333,62.73,46,53,5.06,broken clouds
1235,Krasnorechenskiy,RU,44.6265,135.3532,12.45,92,30,5.91,scattered clouds
1236,Tumbes,PE,-3.5667,-80.4414,75.15,78,90,6.91,overcast clouds
1237,Maryville,US,35.7565,-83.9705,45.59,60,1,3.44,clear sky
1238,Cardenas,CU,23.0375,-81.2047,75.96,59,28,9.19,scattered clouds
1239,Mehamn,NO,71.0357,27.8492,17.87,74,42,16.13,scattered clouds
1240,Musafirkhana,IN,26.3667,81.8,65.98,42,0,4.72,clear sky
1241,Byron Bay,AU,-28.65,153.6167,69.75,88,100,13.47,overcast clouds
1242,Akita,JP,39.7167,140.1167,42.85,79,95,11.88,light rain
1243,Kuah,MY,6.3265,99.8432,80.58,83,20,3.44,few clouds
1244,Noumea,NC,-22.2763,166.4572,75.18,84,80,9.01,broken clouds
1245,Uvat,RU,59.1433,68.8953,30.83,86,100,12.17,overcast clouds
1246,Kedrovyy,RU,56.1667,91.8167,16.21,91,100,12.46,light snow
1247,Rivadavia,AR,-33.1905,-68.4608,75.67,35,52,22.59,broken clouds
1248,Pagudpud,PH,18.5616,120.7868,77.79,85,98,16.15,overcast clouds
1249,Tisovec,SK,48.6774,19.9436,40.87,99,100,2.68,overcast clouds
1250,Tocopilla,CL,-22.092,-70.1979,70.36,64,43,9.71,scattered clouds
1251,Sisimiut,GL,66.9395,-53.6735,28.15,87,100,10.45,overcast clouds
1252,Poughkeepsie,US,41.7004,-73.921,40.15,45,75,17.27,broken clouds
1253,Temizhbekskaya,RU,45.4456,40.845,43.63,76,100,9.86,overcast clouds
1254,Gorontalo,ID,0.5412,123.0595,76.06,94,100,3.11,overcast clouds
1255,Tonala,MX,20.6167,-103.2333,70.45,47,73,3.74,broken clouds
1256,San Juan Bautista,PE,-14.0108,-75.7358,65.03,39,86,9.84,overcast clouds
1257,Rundu,NA,-17.9333,19.7667,84.38,30,69,4.97,broken clouds
1258,Mikulovice,CZ,50.2985,17.3215,31.84,94,100,4.45,light snow
1259,Ivybridge,GB,50.3904,-3.9191,40.46,57,40,23.44,scattered clouds
1260,El Alto,PE,-4.2714,-81.2147,71.26,71,22,9.33,few clouds
1261,Neuquen,AR,-38.9516,-68.0591,76.89,27,0,12.66,clear sky
1262,Ust-Karsk,RU,52.7011,118.8077,9.64,97,100,2.06,overcast clouds
1263,Tabas,IR,33.5959,56.9244,61.34,34,70,5.5,broken clouds
1264,Barcelona,ES,41.3888,2.159,53.11,54,40,12.66,scattered clouds
1265,Hurricane,US,37.1753,-113.2899,46.74,17,6,1.77,clear sky
1266,Bushehr,IR,28.9684,50.8385,75.29,60,0,13.8,clear sky
1267,Magione,IT,43.1439,12.2069,49.08,83,47,7.96,scattered clouds
1268,Kashi,CN,39.4547,75.9797,34.81,37,0,6.71,clear sky
1269,Changli,CN,39.7042,119.1506,40.53,73,88,3.47,overcast clouds
1270,Meiganga,CM,6.5167,14.3,75.58,24,97,5.39,overcast clouds
1271,Sembe,CG,1.6481,14.5806,78.64,69,87,3.02,overcast clouds
1272,Galle,LK,6.0367,80.217,77.18,90,100,11.74,overcast clouds
1273,Daud Khel,PK,32.875,71.5701,65.08,28,1,1.66,clear sky
1274,Sayyan,YE,15.1718,44.3244,56.8,44,15,8.1,few clouds
1275,Plastun,RU,44.7561,136.2939,21.85,77,4,8.28,clear sky
1276,Hannibal,US,39.7084,-91.3585,49.12,49,75,6.91,broken clouds
1277,Mastic Beach,US,40.7668,-72.8521,42.94,45,1,19.57,clear sky
1278,Ponta Delgada,PT,37.7333,-25.6667,63.32,67,75,11.5,broken clouds
1279,Gornopravdinsk,RU,60.05,69.9,29.7,95,100,12.28,light snow
1280,Trelew,AR,-43.249,-65.3051,70.72,31,24,16.49,few clouds
1281,Nioro,GM,13.35,-15.75,97.39,16,96,8.68,overcast clouds
1282,Samandag,TR,36.0842,35.9771,57.72,65,100,4.7,overcast clouds
1283,Nsoko,SZ,-27.0333,31.95,67.05,69,76,7.2,broken clouds
1284,Jampur,PK,29.6441,70.5954,67.35,22,0,8.66,clear sky
1285,Makurdi,NG,7.7411,8.5121,89.26,22,56,3.36,broken clouds
1286,Alice Town,BS,25.7167,-79.3,72.25,71,29,7.9,scattered clouds
1287,Kilosa,TZ,-6.8333,36.9833,80.89,52,99,3.89,overcast clouds
1288,Kaabong,UG,3.4836,34.1492,73.2,47,65,13.49,broken clouds
1289,Kusu,JP,33.2831,131.1514,47.97,75,0,3.11,clear sky
1290,Ola,RU,59.5833,151.2833,-4.92,86,6,9.93,clear sky
1291,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,72.73,70,95,11.3,overcast clouds
1292,Ejido,VE,8.5514,-71.2375,79.56,65,75,6.22,broken clouds
1293,Lodja,CD,-3.4833,23.4333,69.31,92,93,1.34,overcast clouds
1294,Penticton,CA,49.4806,-119.5858,38.75,90,90,2.3,overcast clouds
1295,Kathu,TH,7.9178,98.3332,78.62,82,92,12.84,overcast clouds
1296,Northam,GB,51.0333,-4.2167,40.62,55,61,29.28,broken clouds
1297,Hays,US,30.0502,-98.0336,46.85,93,100,5.73,overcast clouds
1298,Barcelos,PT,41.5388,-8.6151,53.74,54,15,14.97,few clouds
1299,Mapiripan,CO,2.8892,-72.1256,86.59,64,50,5.91,scattered clouds
1300,Rawlins,US,41.7911,-107.2387,39.42,41,1,17.27,clear sky
1301,Pijijiapan,MX,15.7011,-93.23,88.83,39,37,5.3,scattered clouds
1302,Auki,SB,-8.7676,160.7034,76.53,86,94,3.56,overcast clouds
1303,Kalabo,ZM,-14.97,22.6814,75.42,63,88,2.89,overcast clouds
1304,Sukhodol,RU,53.9006,51.2117,9.01,93,45,5.77,scattered clouds
1305,Hibbing,US,47.4272,-92.9377,27.9,80,90,0.0,overcast clouds
1306,Lavumisa,SZ,-27.31,31.892,68.45,66,91,9.08,overcast clouds
1307,Lumeje,AO,-11.55,20.7833,69.46,87,96,5.19,light rain
1308,Excelsior Springs,US,39.3392,-94.2261,54.48,43,1,4.61,clear sky
1309,Hopkinsville,US,36.8656,-87.4886,48.72,40,0,14.76,clear sky
1310,Tautira,PF,-17.7333,-149.15,78.82,76,40,17.83,scattered clouds
1311,Taganak,PH,6.0833,118.3,80.74,74,80,5.32,broken clouds
1312,Hellvik,NO,59.9156,5.781,30.76,88,100,2.55,light snow
1313,Palauig,PH,15.435,119.9045,79.93,74,89,4.79,overcast clouds
1314,Sadovo,BG,42.1333,24.9333,41.56,93,75,0.0,mist
1315,Gisborne,NZ,-38.6533,178.0042,57.2,79,82,4.09,light rain
1316,Sulangan,PH,11.1373,123.7228,82.44,77,100,9.19,overcast clouds
1317,Port Hueneme,US,34.1478,-119.1951,59.09,27,1,9.22,clear sky
1318,Steamboat Springs,US,40.485,-106.8317,38.91,68,1,0.0,clear sky
1319,Kandrian,PG,-6.2167,149.55,76.95,89,80,4.16,broken clouds
1320,Miri,MY,4.4148,114.0089,77.14,94,40,3.44,scattered clouds
1321,Zarubino,RU,42.63,131.0922,31.24,57,2,7.49,clear sky
1322,Lanzhou,CN,36.0564,103.7922,27.68,64,0,2.21,clear sky
1323,Manila,PH,14.6042,120.9822,80.6,83,20,2.3,few clouds
1324,Yashkul,RU,46.1711,45.3435,43.32,81,100,11.39,overcast clouds
1325,Tanete,ID,-3.9443,119.7848,76.66,94,100,3.24,overcast clouds
1326,Mirnyy,RU,62.5353,113.9611,-4.92,93,90,9.44,overcast clouds
1327,Porto Walter,BR,-8.2686,-72.7439,86.76,56,59,3.24,broken clouds
1328,Luangwa,ZM,-15.6167,30.4167,78.53,53,47,4.59,scattered clouds
1329,Genhe,CN,50.7833,121.5167,7.36,97,96,2.13,overcast clouds
1330,Booue,GA,-0.0921,11.9385,75.94,93,79,0.54,light rain
1331,Kajaani,FI,64.2273,27.7285,-0.35,92,20,1.14,few clouds
1332,Pagouria,GR,41.0291,25.3184,56.98,89,100,0.81,overcast clouds
1333,Pipar,IN,26.3856,73.5378,70.2,23,3,7.23,clear sky
1334,Almaznyy,RU,48.0448,40.045,39.34,76,100,15.88,overcast clouds
1335,Qingdao,CN,36.0986,120.3719,37.0,93,45,2.24,mist
1336,Korsakovo,RU,53.2677,37.3569,36.99,97,100,18.25,overcast clouds
1337,Xinqing,CN,48.2333,129.5,7.29,97,85,1.25,overcast clouds
1338,Morden,CA,49.1919,-98.1014,37.78,60,100,11.5,overcast clouds
1339,Llanes,ES,43.4198,-4.7549,47.84,73,100,22.79,overcast clouds
1340,Novopokrovka,UA,49.8425,36.5477,41.38,92,100,10.51,overcast clouds
1341,Choya,RU,52.0108,86.5467,23.49,82,100,4.61,overcast clouds
1342,Kon Tum,VN,14.35,108.0,70.21,86,100,4.68,overcast clouds
1343,Kushiro,JP,42.975,144.3747,34.56,66,21,16.04,few clouds
1344,Fethiye,TR,36.6217,29.1164,69.67,89,99,6.85,overcast clouds
1345,Ericeira,PT,38.9627,-9.4156,56.88,59,74,28.9,broken clouds
1346,Bolshaya Rechka,RU,51.9503,104.7355,-1.93,91,83,2.89,broken clouds
1347,Malaya Vishera,RU,58.8454,32.2222,30.65,96,100,11.9,snow
1348,Ceres,US,37.5949,-120.9577,51.71,87,1,0.0,mist
1349,Banyo,CM,6.75,11.8167,76.39,29,54,4.29,broken clouds
1350,Pouembout,NC,-21.1333,164.9,74.98,87,11,3.87,few clouds
1351,Bondo,CD,3.8146,23.6866,76.87,55,81,1.28,broken clouds
1352,Springbok,ZA,-29.6643,17.8865,57.2,82,60,18.61,broken clouds
1353,Zharkent,KZ,44.1628,80.0,26.92,43,0,5.75,clear sky
1354,Norfolk,US,42.1668,-71.2495,40.71,48,1,13.8,clear sky
1355,Norden,DE,53.6,7.2,39.18,91,100,7.78,overcast clouds
1356,Ohrid,MK,41.1172,20.8019,51.69,66,75,16.11,broken clouds
1357,Cepu,ID,-7.1475,111.5906,75.47,95,100,5.01,light rain
1358,Aasiaat,GL,68.7098,-52.8699,22.95,85,100,9.13,overcast clouds
1359,Teeli,RU,51.0333,90.2333,6.82,72,62,1.34,broken clouds
1360,Sandpoint,US,48.2766,-116.5533,38.16,100,90,0.0,overcast clouds
1361,Verkhoyansk,RU,67.5447,133.385,-5.57,99,100,2.28,light snow
1362,Portoferraio,IT,42.8115,10.3146,55.38,76,20,0.0,few clouds
1363,Enshi,CN,30.3,109.4833,47.25,78,17,0.09,few clouds
1364,Hualmay,PE,-11.0964,-77.6139,70.43,74,98,8.93,overcast clouds
1365,Khrebtovaya,RU,56.7032,104.2494,7.65,95,95,5.84,light snow
1366,Palasa,IN,18.7667,84.4167,72.86,84,59,5.93,broken clouds
1367,Lebane,RS,42.9239,21.7375,54.19,78,73,4.85,broken clouds
1368,Puerto Quijarro,BO,-17.7833,-57.7667,98.78,37,100,7.05,overcast clouds
1369,Oneonta,US,42.4529,-75.0638,29.61,70,100,15.41,overcast clouds
1370,Channel-Port Aux Basques,CA,47.5702,-59.1367,46.6,77,100,23.55,overcast clouds
1371,Were Ilu,ET,10.6,39.4333,49.64,80,16,7.05,few clouds
1372,Marataizes,BR,-21.0433,-40.8244,78.58,72,99,5.23,overcast clouds
1373,Chara,RU,56.9064,118.2631,-8.28,78,5,2.66,clear sky
1374,Boende,CD,-0.2167,20.8667,75.74,76,54,2.17,broken clouds
1375,Viransehir,TR,37.2353,39.7631,56.75,63,100,4.38,overcast clouds
1376,Opuwo,NA,-18.0607,13.84,87.49,13,59,14.97,broken clouds
1377,Lieksa,FI,63.3167,30.0167,12.2,94,86,5.61,overcast clouds
1378,Safford,US,32.834,-109.7076,47.32,61,1,0.0,clear sky
1379,Chaykovskiy,RU,56.7686,54.1148,31.01,88,100,9.91,overcast clouds
1380,Nakhon Nayok,TH,14.1667,101.1,76.98,73,86,5.23,overcast clouds
1381,Amiens,FR,49.9,2.3,36.59,94,100,8.79,overcast clouds
1382,George Town,MY,5.4112,100.3354,80.55,83,40,3.44,thunderstorm
1383,La Rioja,ES,42.25,-2.5,33.58,95,99,12.53,light rain
1384,Zyryanka,RU,65.75,150.85,-36.33,98,13,4.47,few clouds
1385,Iguai,BR,-14.7564,-40.0892,91.44,41,13,6.78,few clouds
1386,Kiruna,SE,67.8557,20.2251,-12.08,84,90,0.0,light snow
1387,Plettenberg Bay,ZA,-34.0527,23.3716,61.68,86,75,2.84,broken clouds
1388,Trairi,BR,-3.2778,-39.2689,88.32,57,35,13.13,scattered clouds
1389,Taloqan,AF,36.7361,69.5345,47.97,61,100,0.49,overcast clouds
1390,Ballangen,NO,68.3428,16.8315,16.02,67,7,4.61,clear sky
1391,Do Gonbadan,IR,30.3586,50.7981,64.49,52,0,0.0,clear sky
